game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference
3621,1,Georgia Southern,The Citadel,"Thursday, January 30, 2014",Georgia Southern 83  The Citadel 52,66,0.495652174,0.0033,Southern
2019,1,Drexel,St. Francis PA,"Sunday, December 22, 2013",Drexel 59  St. Francis PA 49,58,0.455445545,0.0033,Non-Conference
1679,1,UNLV,Southern Utah,"Saturday, December 14, 2013",UNLV 73  Southern Utah 51,67,0.410377358,0.0033,Non-Conference
3408,1,Saint Mary's,Loyola Marymount,"Saturday, January 25, 2014",Saint Mary's 89  Loyola Marymount 61,75,0.49122807,0.0033,WCC
4185,1,North Carolina Central,Florida A&M,"Monday, February 10, 2014",North Carolina Central 92  Florida A&M 49,68,0.518018018,0.0033,MEAC
1599,1,Arkansas,Savannah St.,"Thursday, December 12, 2013",Arkansas 72  Savannah St. 43,68,0.420353982,0.0033,Non-Conference
1540,1,Hampton,Bethune Cookman,"Monday, December 9, 2013",Hampton 85  Bethune Cookman 52,64,0.436936937,0.0033,MEAC
4523,1,San Diego St.,Utah St.,"Tuesday, February 18, 2014",San Diego St. 60  Utah St. 45,62,0.435185185,0.0033,Mountain West
5945,1,Texas Southern,Grambling St.,"Wednesday, March 12, 2014",Texas Southern 79  Grambling St. 54,71,0.414634146,0.0033,SWAC
1966,1,Canisius,Lamar,"Saturday, December 21, 2013",Canisius 87  Lamar 74,74,0.542735043,0.0032,Non-Conference
1072,1,UCLA,Nevada,"Thursday, November 28, 2013",UCLA 105  Nevada 84,74,0.61637931,0.0032,Non-Conference
3462,1,Davidson,Georgia Southern,"Saturday, January 25, 2014",Davidson 82  Georgia Southern 52,65,0.470338983,0.0032,Southern
1670,1,Richmond,Coppin St.,"Saturday, December 14, 2013",Richmond 71  Coppin St. 49,62,0.445544554,0.0032,Non-Conference
2146,1,Kansas St.,Tulane,"Saturday, December 28, 2013",Kansas St. 72  Tulane 41,54,0.435779817,0.0032,Non-Conference
1003,1,North Texas,Incarnate Word,"Tuesday, November 26, 2013",North Texas 84  Incarnate Word 67,75,0.423076923,0.0032,Non-Conference
1045,1,Kentucky,Eastern Michigan,"Wednesday, November 27, 2013",Kentucky 81  Eastern Michigan 63,77,0.423387097,0.0032,Non-Conference
981,1,Connecticut,Loyola MD,"Tuesday, November 26, 2013",Connecticut 76  Loyola MD 66,69,0.476,0.0032,Non-Conference
6072,1,Arizona,Weber St.,"Friday, March 21, 2014",Arizona 68  Weber St. 59,60,0.49,0.0032,Non-Conference
496,1,VCU,Winthrop,"Saturday, November 16, 2013",VCU 92  Winthrop 71,78,0.518518519,0.0032,Non-Conference
560,1,Kansas St.,Long Beach St.,"Sunday, November 17, 2013",Kansas St. 71  Long Beach St. 58,64,0.476415094,0.0032,Non-Conference
4492,1,Manhattan,Niagara,"Sunday, February 16, 2014",Manhattan 90  Niagara 72,75,0.536036036,0.0032,MAAC
5388,1,Texas Southern,Mississippi Valley St.,"Saturday, January 25, 2014",Texas Southern 94  Mississippi Valley St. 56,76,0.449579832,0.0032,SWAC
427,1,UAB,Troy,"Thursday, November 14, 2013",UAB 81  Troy 69,75,0.492424242,0.0031,Non-Conference
4707,1,North Carolina,Wake Forest,"Saturday, February 22, 2014",North Carolina 105  Wake Forest 72,73,0.607758621,0.0031,ACC
4693,1,Hawaii,UC Davis,"Saturday, February 22, 2014",Hawaii 86  UC Davis 77,71,0.569444444,0.0031,Big West
346,1,UCLA,Oakland,"Tuesday, November 12, 2013",UCLA 91  Oakland 60,73,0.456349206,0.0031,Non-Conference
1564,1,Illinois,Dartmouth,"Tuesday, December 10, 2013",Illinois 72  Dartmouth 65,63,0.527272727,0.0031,Non-Conference
2156,1,Youngstown St.,South Dakota,"Sunday, December 29, 2013",Youngstown St. 85  South Dakota 59,75,0.483333333,0.0031,Non-Conference
1958,1,Columbia,Fairleigh Dickinson,"Saturday, December 21, 2013",Columbia 82  Fairleigh Dickinson 59,64,0.489583333,0.0031,Non-Conference
2056,1,Tennessee,Morehead St.,"Monday, December 23, 2013",Tennessee 82  Morehead St. 67,71,0.508196721,0.0031,Non-Conference
653,1,Eastern Kentucky,Alabama A&M,"Tuesday, November 19, 2013",Eastern Kentucky 82  Alabama A&M 68,73,0.485,0.0031,Non-Conference
3253,1,North Carolina Central,North Carolina A&T,"Wednesday, January 22, 2014",North Carolina Central 84  North Carolina A&T 44,73,0.408256881,0.0031,MEAC
1764,1,Liberty,Howard,"Tuesday, December 17, 2013",Liberty 77  Howard 59,64,0.48989899,0.0031,Non-Conference
360,1,Clemson,Delaware St.,"Wednesday, November 13, 2013",Clemson 58  Delaware St. 37,48,0.369565217,0.0031,Non-Conference
341,1,Nebraska,Western Illinois,"Tuesday, November 12, 2013",Nebraska 62  Western Illinois 47,62,0.457894737,0.0031,Non-Conference
1804,1,Eastern Kentucky,North Carolina A&T,"Wednesday, December 18, 2013",Eastern Kentucky 84  North Carolina A&T 73,69,0.606060606,0.0031,Non-Conference
373,1,Purdue,Central Connecticut,"Wednesday, November 13, 2013",Purdue 109  Central Connecticut 73,81,0.487261146,0.0031,Non-Conference
2243,1,Ohio,Longwood,"Monday, December 30, 2013",Ohio 78  Longwood 43,66,0.419642857,0.0031,Non-Conference
552,1,Florida,Arkansas Little Rock,"Saturday, November 16, 2013",Florida 86  Arkansas Little Rock 56,72,0.47107438,0.0031,Non-Conference
1423,1,Georgia Tech,East Tennessee St.,"Saturday, December 7, 2013",Georgia Tech 87  East Tennessee St. 57,74,0.462121212,0.0031,Non-Conference
3362,1,Kentucky,Georgia,"Saturday, January 25, 2014",Kentucky 79  Georgia 54,66,0.462616822,0.0031,SEC
2064,1,UTEP,Montana St.,"Monday, December 23, 2013",UTEP 70  Montana St. 55,68,0.485148515,0.0031,Non-Conference
3495,1,UTEP,UTSA,"Saturday, January 25, 2014",UTEP 81  UTSA 62,67,0.57,0.003,Conference USA
1080,1,Boise St.,Portland St.,"Friday, November 29, 2013",Boise St. 76  Portland St. 60,65,0.495327103,0.003,Non-Conference
4630,1,Southern Miss,UTSA,"Thursday, February 20, 2014",Southern Miss 85  UTSA 56,71,0.461165049,0.003,Conference USA
2563,1,Boston University,Navy,"Tuesday, January 7, 2014",Boston University 55  Navy 32,54,0.352380952,0.003,Patriot League
2280,1,Dayton,Winthrop,"Wednesday, January 1, 2014",Dayton 81  Winthrop 47,65,0.55,0.003,Non-Conference
2533,1,Elon,Appalachian St.,"Monday, January 6, 2014",Elon 75  Appalachian St. 66,65,0.535,0.003,Southern
5836,1,Davidson,Samford,"Saturday, March 8, 2014",Davidson 77  Samford 54,63,0.481651376,0.003,Southern
2753,1,UNC Asheville,Presbyterian,"Saturday, January 11, 2014",UNC Asheville 84  Presbyterian 70,69,0.496,0.003,Big South
920,1,South Alabama,Houston Baptist,"Sunday, November 24, 2013",South Alabama 79  Houston Baptist 59,70,0.413793103,0.003,Non-Conference
2241,1,Miami FL,Loyola MD,"Monday, December 30, 2013",Miami FL 71  Loyola MD 48,59,0.5,0.003,Non-Conference
4726,1,Saint Joseph's,Fordham,"Saturday, February 22, 2014",Saint Joseph's 87  Fordham 72,68,0.588983051,0.003,A10
1252,1,West Virginia,Loyola MD,"Monday, December 2, 2013",West Virginia 96  Loyola MD 47,65,0.457692308,0.003,Non-Conference
5975,1,Creighton,DePaul,"Thursday, March 13, 2014",Creighton 84  DePaul 62,60,0.583333333,0.003,Big East
343,1,Arizona St.,Miami OH,"Tuesday, November 12, 2013",Arizona St. 90  Miami OH 54,71,0.52892562,0.003,Non-Conference
5841,1,Wichita St.,Missouri St.,"Saturday, March 8, 2014",Wichita St. 67  Missouri St. 42,57,0.484536082,0.003,Missouri Valley
4967,1,Stephen F. Austin,New Orleans,"Thursday, February 27, 2014",Stephen F. Austin 103  New Orleans 63,69,0.576923077,0.003,Southland
5286,1,UC Irvine,UC Davis,"Saturday, March 8, 2014",UC Irvine 74  UC Davis 46,61,0.411504425,0.0029,Big West
1686,1,Texas A&M,McNeese St.,"Saturday, December 14, 2013",Texas A&M 73  McNeese St. 60,62,0.514285714,0.0029,Non-Conference
3920,1,Florida St.,Virginia Tech,"Wednesday, February 5, 2014",Florida St. 70  Virginia Tech 50,61,0.448598131,0.0029,ACC
4393,1,Providence,DePaul,"Saturday, February 15, 2014",Providence 84  DePaul 61,65,0.504854369,0.0029,Big East
4254,1,Delaware,James Madison,"Wednesday, February 12, 2014",Delaware 81  James Madison 65,72,0.411290323,0.0029,CAA
3506,1,Memphis,South Florida,"Sunday, January 26, 2014",Memphis 80  South Florida 58,68,0.46460177,0.0029,American
1845,1,Saint Mary's,American,"Thursday, December 19, 2013",Saint Mary's 59  American 44,56,0.523809524,0.0029,Non-Conference
4622,1,Wofford,Furman,"Thursday, February 20, 2014",Wofford 70  Furman 50,60,0.505263158,0.0029,Southern
2248,1,Duke,Elon,"Tuesday, December 31, 2013",Duke 86  Elon 48,73,0.4875,0.0029,Non-Conference
1001,1,Indiana,Evansville,"Tuesday, November 26, 2013",Indiana 77  Evansville 46,72,0.381578947,0.0029,Non-Conference
1098,1,Oklahoma,Arkansas Little Rock,"Friday, November 29, 2013",Oklahoma 101  Arkansas Little Rock 81,84,0.511029412,0.0028,Non-Conference
3972,1,SMU,Temple,"Thursday, February 6, 2014",SMU 75  Temple 52,64,0.455284553,0.0028,American
911,1,Penn St.,Longwood,"Sunday, November 24, 2013",Penn St. 93  Longwood 67,66,0.564814815,0.0028,Non-Conference
3499,1,Massachusetts,Fordham,"Sunday, January 26, 2014",Massachusetts 90  Fordham 52,70,0.491869919,0.0028,A10
1316,1,Iona,Marist,"Wednesday, December 4, 2013",Iona 83  Marist 74,69,0.594827586,0.0028,MAAC
779,1,Utah,Grand Canyon,"Thursday, November 21, 2013",Utah 79  Grand Canyon 54,69,0.460526316,0.0028,Non-Conference
272,1,Connecticut,Yale,"Monday, November 11, 2013",Connecticut 80  Yale 62,65,0.5,0.0028,Non-Conference
952,1,Pittsburgh,Texas Tech,"Monday, November 25, 2013",Pittsburgh 76  Texas Tech 53,61,0.504901961,0.0028,Non-Conference
1894,1,Syracuse,High Point,"Friday, December 20, 2013",Syracuse 75  High Point 54,61,0.56372549,0.0028,Non-Conference
233,1,Gonzaga,Colorado St.,"Monday, November 11, 2013",Gonzaga 93  Colorado St. 61,67,0.534782609,0.0028,Non-Conference
3220,1,SMU,Rutgers,"Tuesday, January 21, 2014",SMU 70  Rutgers 56,67,0.428571429,0.0028,American
4578,1,LSU,Mississippi St.,"Wednesday, February 19, 2014",LSU 92  Mississippi St. 81,76,0.558558559,0.0028,SEC
5808,1,Albany,UMBC,"Saturday, March 8, 2014",Albany 86  UMBC 56,63,0.558558559,0.0027,America East
4075,1,Fresno St.,San Jose St.,"Saturday, February 8, 2014",Fresno St. 82  San Jose St. 56,64,0.491150442,0.0027,Mountain West
2640,1,Bryant,St. Francis PA,"Thursday, January 9, 2014",Bryant 77  St. Francis PA 67,64,0.57,0.0027,Northeast
749,1,Michigan,Long Beach St.,"Thursday, November 21, 2013",Michigan 85  Long Beach St. 61,68,0.596330275,0.0027,Non-Conference
2758,1,George Washington,Rhode Island,"Saturday, January 11, 2014",George Washington 69  Rhode Island 56,63,0.469298246,0.0027,A10
1752,1,Georgia Tech,Kennesaw St.,"Monday, December 16, 2013",Georgia Tech 74  Kennesaw St. 57,67,0.438596491,0.0027,Non-Conference
2478,1,Manhattan,Fairfield,"Saturday, January 4, 2014",Manhattan 83  Fairfield 57,70,0.5,0.0027,MAAC
680,1,Oregon,Utah Valley,"Tuesday, November 19, 2013",Oregon 69  Utah Valley 54,67,0.44214876,0.0027,Non-Conference
3010,1,Vermont,Maine,"Thursday, January 16, 2014",Vermont 83  Maine 46,68,0.529411765,0.0027,America East
5990,1,Louisville,Houston,"Friday, March 14, 2014",Louisville 94  Houston 65,71,0.5,0.0027,American
395,1,Nebraska Omaha,UMKC,"Wednesday, November 13, 2013",Nebraska Omaha 101  UMKC 71,85,0.503968254,0.0027,Non-Conference
1546,1,Houston,Alcorn St.,"Monday, December 9, 2013",Houston 89  Alcorn St. 58,64,0.522321429,0.0027,Non-Conference
5827,1,Wichita St.,Evansville,"Friday, March 7, 2014",Wichita St. 80  Evansville 58,63,0.513392857,0.0027,Missouri Valley
3814,1,Wofford,Samford,"Saturday, February 1, 2014",Wofford 77  Samford 58,65,0.517241379,0.0027,Southern
675,1,Texas A&M,Prairie View A&M,"Tuesday, November 19, 2013",Texas A&M 75  Prairie View A&M 65,68,0.514705882,0.0027,Non-Conference
1461,1,Drexel,Tennessee St.,"Saturday, December 7, 2013",Drexel 75  Tennessee St. 61,59,0.535714286,0.0026,Non-Conference
5119,1,Texas A&M Corpus Chris,Houston Baptist,"Saturday, March 1, 2014",Texas A&M Corpus Chris 65  Houston Baptist 45,66,0.398148148,0.0026,Southland
4573,1,Xavier,DePaul,"Wednesday, February 19, 2014",Xavier 83  DePaul 64,67,0.563157895,0.0026,Big East
5952,1,UTEP,East Carolina,"Wednesday, March 12, 2014",UTEP 77  East Carolina 68,64,0.557017544,0.0026,Conference USA
285,1,George Washington,Maine,"Tuesday, November 12, 2013",George Washington 108  Maine 81,81,0.541666667,0.0026,Non-Conference
1177,1,Richmond,James Madison,"Saturday, November 30, 2013",Richmond 68  James Madison 53,70,0.405660377,0.0026,Non-Conference
3464,1,IPFW,IUPUI,"Saturday, January 25, 2014",IPFW 90  IUPUI 75,73,0.569105691,0.0026,Summit League
1495,1,Princeton,Fairleigh Dickinson,"Saturday, December 7, 2013",Princeton 77  Fairleigh Dickinson 55,65,0.47706422,0.0026,Non-Conference
703,1,Purdue,Eastern Illinois,"Wednesday, November 20, 2013",Purdue 83  Eastern Illinois 55,75,0.424369748,0.0026,Non-Conference
922,1,Arkansas St.,Central Arkansas,"Sunday, November 24, 2013",Arkansas St. 99  Central Arkansas 56,80,0.483471074,0.0026,Non-Conference
43,1,Clemson,Stetson,"Friday, November 8, 2013",Clemson 71  Stetson 51,61,0.481132075,0.0026,Non-Conference
1137,1,Towson,Abilene Christian,"Saturday, November 30, 2013",Towson 74  Abilene Christian 47,59,0.485,0.0026,Non-Conference
1028,1,Penn St.,Monmouth,"Tuesday, November 26, 2013",Penn St. 84  Monmouth 52,63,0.525773196,0.0026,Non-Conference
2192,1,Gonzaga,San Francisco,"Monday, December 30, 2013",Gonzaga 69  San Francisco 41,68,0.407079646,0.0026,WCC
1070,1,Memphis,Siena,"Thursday, November 28, 2013",Memphis 87  Siena 60,69,0.459854015,0.0026,Non-Conference
679,1,Nebraska Omaha,South Carolina St.,"Tuesday, November 19, 2013",Nebraska Omaha 91  South Carolina St. 59,73,0.47983871,0.0026,Non-Conference
1755,1,Oregon,UC Irvine,"Tuesday, December 17, 2013",Oregon 91  UC Irvine 63,75,0.520661157,0.0026,Non-Conference
462,1,Bradley,Chicago St.,"Friday, November 15, 2013",Bradley 77  Chicago St. 64,76,0.470588235,0.0026,Non-Conference
1164,1,UNLV,Tennessee Martin,"Saturday, November 30, 2013",UNLV 85  Tennessee Martin 55,71,0.48,0.0026,Non-Conference
2581,1,Florida,South Carolina,"Wednesday, January 8, 2014",Florida 74  South Carolina 58,66,0.569767442,0.0026,SEC
1741,1,Northwestern,Mississippi Valley St.,"Monday, December 16, 2013",Northwestern 86  Mississippi Valley St. 64,67,0.5,0.0026,Non-Conference
993,1,Virginia Tech,Furman,"Tuesday, November 26, 2013",Virginia Tech 75  Furman 54,64,0.486956522,0.0026,Non-Conference
508,1,Washington St.,Lamar,"Saturday, November 16, 2013",Washington St. 84  Lamar 64,70,0.521929825,0.0026,Non-Conference
3821,1,San Diego St.,Colorado St.,"Saturday, February 1, 2014",San Diego St. 65  Colorado St. 56,66,0.377192982,0.0026,Mountain West
1249,1,Georgia,Chattanooga,"Monday, December 2, 2013",Georgia 87  Chattanooga 56,73,0.450381679,0.0026,Non-Conference
4560,1,Vermont,New Hampshire,"Wednesday, February 19, 2014",Vermont 79  New Hampshire 44,65,0.37962963,0.0025,America East
100,1,Mississippi St.,Prairie View A&M,"Friday, November 8, 2013",Mississippi St. 71  Prairie View A&M 56,70,0.434210526,0.0025,Non-Conference
2872,1,Alcorn St.,Grambling St.,"Monday, January 13, 2014",Alcorn St. 64  Grambling St. 56,54,0.567073171,0.0025,SWAC
945,1,Missouri,IUPUI,"Monday, November 25, 2013",Missouri 78  IUPUI 64,67,0.530172414,0.0025,Non-Conference
5035,1,Tennessee,Vanderbilt,"Saturday, March 1, 2014",Tennessee 76  Vanderbilt 38,58,0.443877551,0.0025,SEC
3780,1,Louisiana Tech,UTSA,"Saturday, February 1, 2014",Louisiana Tech 87  UTSA 72,71,0.530973451,0.0025,Conference USA
330,1,Ohio St.,Ohio,"Tuesday, November 12, 2013",Ohio St. 79  Ohio 69,66,0.479591837,0.0025,Non-Conference
677,1,Wisconsin,North Dakota,"Tuesday, November 19, 2013",Wisconsin 103  North Dakota 85,74,0.644,0.0025,Non-Conference
3985,1,Michigan St.,Penn St.,"Thursday, February 6, 2014",Michigan St. 82  Penn St. 67,67,0.491452991,0.0025,Big Ten
721,1,SMU,Texas St.,"Wednesday, November 20, 2013",SMU 70  Texas St. 49,65,0.49,0.0025,Non-Conference
3772,1,Northwestern St.,Abilene Christian,"Saturday, February 1, 2014",Northwestern St. 84  Abilene Christian 66,68,0.545045045,0.0025,Southland
1282,1,Arizona,Texas Tech,"Tuesday, December 3, 2013",Arizona 79  Texas Tech 58,65,0.5,0.0025,Non-Conference
3607,1,VCU,Fordham,"Wednesday, January 29, 2014",VCU 76  Fordham 60,70,0.419354839,0.0025,A10
209,1,Bradley,Alabama St.,"Sunday, November 10, 2013",Bradley 85  Alabama St. 59,70,0.521929825,0.0025,Non-Conference
562,1,New Mexico,Charleston Southern,"Sunday, November 17, 2013",New Mexico 109  Charleston Southern 93,79,0.637931034,0.0025,Non-Conference
2811,1,Oral Roberts,Central Arkansas,"Saturday, January 11, 2014",Oral Roberts 93  Central Arkansas 80,74,0.487903226,0.0025,Southland
3073,1,Colgate,Navy,"Saturday, January 18, 2014",Colgate 63  Navy 41,54,0.471428571,0.0024,Patriot League
1237,1,Iowa St.,Auburn,"Monday, December 2, 2013",Iowa St. 99  Auburn 70,81,0.477777778,0.0024,Non-Conference
1103,1,Towson,The Citadel,"Friday, November 29, 2013",Towson 84  The Citadel 59,73,0.48046875,0.0024,Non-Conference
3893,1,Albany,UMass Lowell,"Wednesday, February 5, 2014",Albany 73  UMass Lowell 56,63,0.504854369,0.0024,America East
724,1,Xavier,Miami OH,"Wednesday, November 20, 2013",Xavier 77  Miami OH 51,60,0.508928571,0.0024,Non-Conference
5073,1,SMU,UCF,"Saturday, March 1, 2014",SMU 70  UCF 55,66,0.466019417,0.0024,American
1558,1,Indiana,Oakland,"Tuesday, December 10, 2013",Indiana 81  Oakland 54,72,0.466386555,0.0024,Non-Conference
